source,t_recv,seq,epoch,body_sha256,http_status,elapsed_ms,t_source_str,symbol,instrument_number,market_category,open,ltp,ltp_spot,high,low,close_published,yclose,day_trades,day_volume,day_value_mn,public_trades,public_volume,public_value_mn,spot_trades,spot_volume,spot_value_mn,t_source_unix,company_id,sector_id,t_source_utc,feed_timestamp_str,feed_timestamp_utc,t_source
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 12:07:54,LBS,0.0,,10.1,11.0,0.0,11.0,10.1,0.0,10.5,6.0,11112.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,1789020474,10794,45,2026-09-10T06:07:54+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 06:07:54+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:32,LEGACYFOOT,982.0,B-EQ,72.0,70.7,0.0,72.9,70.7,0.0,72.2,467.0,114635.0,8.191,467.0,114635.0,8.19,0.0,0.0,0.0,1789026752,158,18,2026-09-10T07:52:32+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:32+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:11,LHB,5507.0,A-EQ,52.0,51.1,0.0,52.0,51.0,0.0,51.6,1134.0,548890.0,28.164,1134.0,548890.0,28.16,0.0,0.0,0.0,1789026731,5,2,2026-09-10T07:52:11+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:11+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:49,LIBRAINFU,984.0,Z-EQ,578.6,575.2,0.0,580.0,568.2,0.0,576.3,150.0,1808.0,1.037,150.0,1808.0,1.04,0.0,0.0,0.0,1789026709,143,16,2026-09-10T07:51:49+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:49+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:49:04,LINDEBD,985.0,A-EQ,682.2,679.0,0.0,682.8,679.0,0.0,680.0,115.0,1658.0,1.128,115.0,1658.0,1.13,0.0,0.0,0.0,1789026544,302,9,2026-09-10T07:49:04+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:49:04+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:20,LOVELLO,986.0,A-EQ,46.3,45.8,0.0,46.9,45.7,0.0,46.3,1295.0,491050.0,22.717,1295.0,491050.0,22.72,0.0,0.0,0.0,1789026740,486,8,2026-09-10T07:52:20+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:20+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:49:42,LRBDL,987.0,Z-EQ,14.0,13.6,0.0,14.0,13.2,0.0,13.9,173.0,76016.0,1.027,173.0,76016.0,1.03,0.0,0.0,0.0,1789026582,480,9,2026-09-10T07:49:42+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:49:42+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:31,LRGLOBMF1,988.0,A-MF,4.3,4.4,0.0,4.4,4.2,0.0,4.2,119.0,579095.0,2.493,119.0,579095.0,2.49,0.0,0.0,0.0,1789026691,232,14,2026-09-10T07:51:31+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:31+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:30,MAGURAPLEX,5531.0,A-EQ,82.3,81.7,0.0,82.8,81.5,0.0,81.7,234.0,27109.0,2.224,234.0,27109.0,2.22,0.0,0.0,0.0,1789026690,490,15,2026-09-10T07:51:30+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:30+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:47:23,MAKSONSPIN,989.0,Z-EQ,6.0,6.1,0.0,6.2,6.0,0.0,6.0,41.0,53559.0,0.322,41.0,53559.0,0.32,0.0,0.0,0.0,1789026443,172,20,2026-09-10T07:47:23+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:47:23+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:30,MALEKSPIN,990.0,A-EQ,48.0,46.4,0.0,48.2,46.2,0.0,47.8,2262.0,2309780.0,108.405,2262.0,2309780.0,108.41,0.0,0.0,0.0,1789026750,173,20,2026-09-10T07:52:30+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:30+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:57,MARICO,991.0,A-EQ,2690.0,2673.8,0.0,2690.0,2671.0,0.0,2677.0,324.0,2226.0,5.953,324.0,2226.0,5.95,0.0,0.0,0.0,1789026717,144,16,2026-09-10T07:51:57+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:57+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:07,MATINSPINN,992.0,A-EQ,67.4,66.5,0.0,67.7,64.9,0.0,67.0,788.0,701478.0,46.354,788.0,701478.0,46.35,0.0,0.0,0.0,1789026727,334,20,2026-09-10T07:52:07+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:07+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:48,MBL1STMF,993.0,A-MF,9.4,9.7,0.0,9.9,9.3,0.0,9.4,826.0,6354484.0,60.935,826.0,6354484.0,60.94,0.0,0.0,0.0,1789026708,264,14,2026-09-10T07:51:48+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:48+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:49:37,MEGCONMILK,994.0,Z-EQ,34.3,33.9,0.0,35.0,33.5,0.0,34.5,150.0,55727.0,1.884,150.0,55727.0,1.88,0.0,0.0,0.0,1789026577,95,8,2026-09-10T07:49:37+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:49:37+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:47:57,MEGHNACEM,995.0,Z-EQ,30.7,28.9,0.0,30.7,28.9,0.0,29.3,40.0,3809.0,0.111,40.0,3809.0,0.11,0.0,0.0,0.0,1789026477,6,2,2026-09-10T07:47:57+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:47:57+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:29,MEGHNAINS,1240.0,A-EQ,36.0,34.8,0.0,36.0,34.8,0.0,35.5,553.0,315297.0,11.182,553.0,315297.0,11.18,0.0,0.0,0.0,1789026749,10528,10,2026-09-10T07:52:29+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:29+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:03,MEGHNALIFE,996.0,A-EQ,54.7,52.2,0.0,54.7,52.2,0.0,53.3,60.0,15360.0,0.817,60.0,15360.0,0.82,0.0,0.0,0.0,1789026723,206,10,2026-09-10T07:52:03+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:03+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:50:48,MEGHNAPET,997.0,Z-EQ,63.2,61.5,0.0,66.7,61.5,0.0,64.5,161.0,30012.0,1.911,161.0,30012.0,1.91,0.0,0.0,0.0,1789026648,96,8,2026-09-10T07:50:48+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:50:48+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:27,MERCANBANK,998.0,Z-EQ,6.9,6.8,0.0,6.9,6.7,0.0,6.8,60.0,85919.0,0.583,60.0,85919.0,0.58,0.0,0.0,0.0,1789026687,26,1,2026-09-10T07:51:27+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:27+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:28,MERCINS,999.0,A-EQ,44.7,48.5,0.0,48.6,44.7,0.0,45.0,1996.0,2118024.0,98.893,1996.0,2118024.0,98.89,0.0,0.0,0.0,1789026748,207,10,2026-09-10T07:52:28+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:28+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:46:27,METROSPIN,1000.0,Z-EQ,10.1,9.8,0.0,10.5,9.6,0.0,10.1,142.0,98604.0,0.977,142.0,98604.0,0.98,0.0,0.0,0.0,1789026387,174,20,2026-09-10T07:46:27+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:46:27+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:27,MHSML,1001.0,B-EQ,20.2,19.8,0.0,20.3,19.6,0.0,20.0,269.0,418694.0,8.332,269.0,418694.0,8.33,0.0,0.0,0.0,1789026747,331,20,2026-09-10T07:52:27+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:27+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:35:20,MIDASFIN,1003.0,Z-EQ,5.2,5.1,0.0,5.3,4.9,0.0,5.2,66.0,45654.0,0.232,66.0,45654.0,0.23,0.0,0.0,0.0,1789025720,77,7,2026-09-10T07:35:20+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:35:20+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:49,MIDLANDBNK,5372.0,B-EQ,16.9,16.6,0.0,16.9,16.5,0.0,16.6,193.0,254124.0,4.218,193.0,254124.0,4.22,0.0,0.0,0.0,1789026709,10532,1,2026-09-10T07:51:49+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:49+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:49:11,MIRACLEIND,1004.0,Z-EQ,27.6,27.2,0.0,28.1,27.1,0.0,27.7,223.0,134615.0,3.697,223.0,134615.0,3.7,0.0,0.0,0.0,1789026551,126,13,2026-09-10T07:49:11+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:49:11+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:07,MIRAKHTER,1005.0,A-EQ,33.4,32.2,0.0,33.6,32.2,0.0,33.2,242.0,106724.0,3.504,242.0,106724.0,3.5,0.0,0.0,0.0,1789026667,481,6,2026-09-10T07:51:07+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:07+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:48:19,MITHUNKNIT,1006.0,Z-EQ,13.9,13.7,0.0,13.9,13.6,0.0,13.7,41.0,23297.0,0.321,41.0,23297.0,0.32,0.0,0.0,0.0,1789026499,175,20,2026-09-10T07:48:19+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:48:19+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:50:59,MJLBD,1007.0,A-EQ,90.2,90.4,0.0,91.2,90.1,0.0,90.2,144.0,13664.0,1.235,144.0,13664.0,1.24,0.0,0.0,0.0,1789026659,285,9,2026-09-10T07:50:59+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:50:59+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:16,MLDYEING,1008.0,B-EQ,12.1,11.8,0.0,12.3,11.6,0.0,12.0,1058.0,3026598.0,36.098,1058.0,3026598.0,36.1,0.0,0.0,0.0,1789026736,394,20,2026-09-10T07:52:16+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:16+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:07,MONNOAGML,1009.0,B-EQ,314.7,310.7,0.0,314.7,310.2,0.0,309.7,57.0,3421.0,1.067,57.0,3421.0,1.07,0.0,0.0,0.0,1789026667,55,6,2026-09-10T07:51:07+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:07+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:20,MONNOCERA,1010.0,B-EQ,81.5,82.3,0.0,83.4,81.1,0.0,80.6,833.0,205305.0,16.959,833.0,205305.0,16.96,0.0,0.0,0.0,1789026740,9,3,2026-09-10T07:52:20+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:20+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:16,MONNOFABR,1011.0,B-EQ,20.9,20.4,0.0,21.0,20.4,0.0,20.8,470.0,558978.0,11.522,470.0,558978.0,11.52,0.0,0.0,0.0,1789026736,488,20,2026-09-10T07:52:16+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:16+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:50:40,MONOSPOOL,1012.0,A-EQ,107.4,106.0,0.0,108.3,106.0,0.0,106.0,421.0,79863.0,8.544,421.0,79863.0,8.54,0.0,0.0,0.0,1789026640,491,15,2026-09-10T07:50:40+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:50:40+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:04,MPETROLEUM,1013.0,A-EQ,206.0,206.3,0.0,208.2,206.0,0.0,206.0,99.0,6344.0,1.308,99.0,6344.0,1.31,0.0,0.0,0.0,1789026724,108,9,2026-09-10T07:52:04+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:04+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:46:43,MTB,1014.0,A-EQ,13.0,12.9,0.0,13.1,12.9,0.0,12.9,68.0,68584.0,0.888,68.0,68584.0,0.89,0.0,0.0,0.0,1789026403,27,1,2026-09-10T07:46:43+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:46:43+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:00,NAHEEACP,1015.0,B-EQ,34.2,34.0,0.0,34.8,33.2,0.0,34.4,399.0,280433.0,9.528,399.0,280433.0,9.53,0.0,0.0,0.0,1789026720,383,6,2026-09-10T07:52:00+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:00+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:40,NATLIFEINS,1016.0,A-EQ,96.4,93.3,0.0,96.4,93.3,0.0,94.3,107.0,14792.0,1.384,107.0,14792.0,1.38,0.0,0.0,0.0,1789026700,208,10,2026-09-10T07:51:40+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:40+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:35:28,NAVANACNG,1017.0,Z-EQ,20.7,20.5,0.0,20.9,20.1,0.0,20.5,67.0,26922.0,0.544,67.0,26922.0,0.54,0.0,0.0,0.0,1789025728,56,6,2026-09-10T07:35:28+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:35:28+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:26,NAVANAPHAR,1758.0,A-EQ,66.3,64.0,0.0,67.2,64.0,0.0,66.5,571.0,273031.0,17.811,571.0,273031.0,17.81,0.0,0.0,0.0,1789026746,10525,16,2026-09-10T07:52:26+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:26+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:49:56,NBL,1018.0,Z-EQ,3.3,3.4,0.0,3.4,3.3,0.0,3.3,198.0,704675.0,2.336,198.0,704675.0,2.34,0.0,0.0,0.0,1789026596,28,1,2026-09-10T07:49:56+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:49:56+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:07,NCCBANK,1019.0,A-EQ,14.7,14.6,0.0,14.9,14.5,0.0,14.7,513.0,2682144.0,39.367,513.0,2682144.0,39.37,0.0,0.0,0.0,1789026727,29,1,2026-09-10T07:52:07+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:07+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:29,NCCBLMF1,1020.0,A-MF,6.5,6.8,0.0,6.8,6.5,0.0,6.3,178.0,596261.0,3.957,178.0,596261.0,3.96,0.0,0.0,0.0,1789026749,308,14,2026-09-10T07:52:29+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:29+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:49,NEWLINE,1021.0,Z-EQ,5.6,5.6,0.0,5.7,5.5,0.0,5.6,50.0,100004.0,0.559,50.0,100004.0,0.56,0.0,0.0,0.0,1789026709,405,20,2026-09-10T07:51:49+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:49+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:13,NFML,1022.0,B-EQ,15.5,15.6,0.0,16.5,15.5,0.0,16.1,342.0,414018.0,6.533,342.0,414018.0,6.53,0.0,0.0,0.0,1789026733,349,13,2026-09-10T07:52:13+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:13+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:57,NHFIL,1023.0,A-EQ,27.4,26.8,0.0,27.5,26.7,0.0,27.3,130.0,87480.0,2.356,130.0,87480.0,2.36,0.0,0.0,0.0,1789026717,78,7,2026-09-10T07:51:57+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:57+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:55,NITOLINS,1024.0,A-EQ,54.6,56.8,0.0,56.9,54.6,0.0,55.0,2003.0,1726713.0,96.554,2003.0,1726713.0,96.55,0.0,0.0,0.0,1789026715,209,10,2026-09-10T07:51:55+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:55+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:05,NORTHERN,1026.0,Z-EQ,106.5,101.0,0.0,106.5,101.0,0.0,102.0,17.0,227.0,0.023,17.0,227.0,0.02,0.0,0.0,0.0,1789026665,119,12,2026-09-10T07:51:05+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:05+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:27,NORTHRNINS,1027.0,A-EQ,38.0,37.5,0.0,38.5,37.4,0.0,37.8,216.0,70387.0,2.667,216.0,70387.0,2.67,0.0,0.0,0.0,1789026747,210,10,2026-09-10T07:52:27+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:27+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:28,NPOLYMER,1028.0,B-EQ,31.5,31.2,0.0,31.5,30.5,0.0,31.4,140.0,81501.0,2.533,140.0,81501.0,2.53,0.0,0.0,0.0,1789026748,57,6,2026-09-10T07:52:28+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:28+00:00
